row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
4429,Magnanimous Trade & Finance Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:06:40.338989
4430,Magnet Financial Services Private Limited (Formerly Parntech Distributors (P) Ltd),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:06:47.753325
4431,Magpie Barter Pvt Ltd,,,,N/A,https://www.magpiebarter.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @magpiebarter.com | Ownership signals: ['about us', 'apply now', 'login'] | Industry keyword: 'rbi' | LinkedIn company page linked",https://www.magpiebarter.com/,,2026-02-15T09:06:57.913865
4432,Magur Textiles (P) Ltd,,,,N/A,https://magur-text.com/,serper,FALSE_MATCH,0,,,HTTP 408,2026-02-15T09:07:00.865440
4433,Maha Laxmi Promotion Pvt. Ltd.,,,,N/A,https://www.mahalaxmi.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:07:28.865630
4434,Maha Shakti Vyapar Pvt Ltd,,,,N/A,https://www.mahashakti.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:07:46.726002
4435,Mahabir G M B Tradefin Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:07:48.642777
4436,Mahabir Securities Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:07:57.074759
4437,Mahabir Shellac Industries (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:08:05.137356
4438,Mahabir Textiles Mills (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:08:13.640553
4439,Mahacol Tie-Up  Pvt.  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:08:20.801411
4440,Mahacol Trexim (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:08:28.099639
4441,Mahadev Financial Services Pvt. Ltd.,,,,N/A,https://mahadevfinancial.live/,serper,FALSE_MATCH,0,,,HTTP 404,2026-02-15T09:08:36.489547
4442,Mahadutin Trading   Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:09:11.360399
4443,Mahaganapati Fincorp Pvt Ltd (Formerly Manwani Fincap Pvt. Ltd.),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:09:18.935606
4444,Mahak Tracon Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:09:26.871576
4445,Mahakali Capital Investment Services (Pvt.) Ltd.,,,,N/A,https://mahakali.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:09:33.664411
4446,Mahalaxmi Autofin Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:09:56.327694
4447,Mahalaxmi Marketing Private Limited,,,,N/A,https://www.mahalaxmimarketing.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:10:04.623251
4448,Mahamaya Investment And Finance Private Limited,,,,N/A,https://anandrathi.com/stocks/mahamaya-investments/share-price/111187,serper,FALSE_MATCH,0,,,No company token in domain: tokens ['mahamaya'] not found in 'anandrathi',2026-02-15T09:10:07.712072
4449,Mahan Industries Limited,,,,N/A,https://www.mahanindustries.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:10:13.872377
4450,Mahan Traders Pvt. Ltd.,,,,N/A,https://mahantraders.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (67% match) | Company name in title (59%),,,2026-02-15T09:10:15.178507
